player_name,Nationality,Preferred Foot,Date of Birth,appearances_,sub_appearances,XA,pass_attempts,pass_accuracy,long_pass_attempts,long_pass_accuracy,Minutes Played,Duels Won,Total Tackles,Interceptions,Blocks,Red Cards,Yellow Cards,XG,Touches in the Opposition Box,Aerial Duels Won,Assists,Shots On Target Inside the Box,cross_attempts,cross_accuracy,dribble_attempts,dribble_accuracy,Fouls,Goals,Hit Woodwork,Offsides,Shots On Target Outside the Box,Corners Taken,Appearances,free_kick_attempts,free_kicks_scored,Passes,Own Goals,Penalties Taken,Goals Conceded,Clean Sheets,Saves Made,Penalties Faced,penalty_attempts,penalties_scored,penalties_saved,penalty_save_precentage
Ian Maatsen,Netherlands,Left,10/03/2002,29,19,2.43,616,87,22,41,1128,61,29,15,0,0,2,0.86,51,10,2,8,47,17,29,45,11,1,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac Mabaya,Zimbabwe,Right,22/09/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis Mac Allister,Argentina,Right,24/12/1998,35,5,5.64,1424,87,87,56,2607,170,95,22,6,0,6,2.83,63,19,5,15,20,10,37,43,62,5,2,2,7,71,0,1,1,0,0,0,0,0,0,0,0,0,0,0
James Maddison,England,Right,23/11/1996,31,10,5.91,1147,87,79,52,1816,133,31,12,4,0,6,5.83,85,5,7,11,36,25,67,49,32,9,1,4,8,59,0,6,6,0,0,0,0,0,0,0,0,0,0,0
Noni Madueke,England,Left,10/03/2002,32,5,3.15,599,84,20,65,2046,106,25,10,0,0,3,9.64,199,11,3,39,63,17,91,49,22,7,4,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris Maghoma,England,Right,08/05/2001,8,8,0.05,81,94,4,50,112,10,2,1,2,0,0,0.12,4,1,0,0,0,0,4,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Maguire,England,Right,05/03/1993,27,8,0.26,1119,86,116,50,1757,107,30,40,12,0,7,1.82,46,64,0,8,0,0,5,40,18,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kobbie Mainoo,England,Right,19/04/2005,25,6,1.79,818,87,34,65,1656,109,46,19,2,0,5,0.77,44,19,0,4,7,29,48,48,27,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrell Malacia,Netherlands,Left,17/08/1999,3,1,0.02,48,90,4,50,99,5,2,1,0,0,1,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donyell Malen,Netherlands,Right,19/01/1999,14,12,0.17,67,78,4,50,298,20,7,0,0,0,0,2.17,26,4,0,4,0,0,9,44,1,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
José Sá,Portugal,Right,17/01/1993,0,0,0.0,800,59,436,27,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,29,0,0,0,0,0,48,7,71,7,0,0,2,29
Orel Mangala,Belgium,Right,18/03/1998,19,5,0.61,483,90,22,68,1255,53,16,21,3,0,2,1.12,13,6,0,0,6,17,23,61,24,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Manning,Ireland,Right,14/06/1996,24,6,2.8,620,84,49,43,1468,86,28,17,11,0,2,0.35,24,15,1,0,41,20,27,41,19,0,0,0,4,32,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Bendito Mantato,England,Left,25/01/2008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mateus Mané,England,Right,16/09/2007,1,1,0.0,5,80,0,0,1,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sékou Mara,France,Right,30/07/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solly March,England,Left,20/07/1994,8,7,0.31,69,71,9,33,162,10,6,2,0,0,2,0.09,7,1,0,0,14,29,4,25,2,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano Marcondes,Denmark,Right,09/03/1995,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omar Marmoush,Egypt,Right,07/02/1999,16,2,2.12,286,84,0,0,1182,58,13,6,1,0,0,5.49,71,5,0,13,13,31,41,49,15,7,1,10,12,14,0,7,7,0,0,0,0,0,0,0,0,0,0,0
Filip Marschall,England,Right,24/04/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach Marsh,England,Right,06/10/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum Marshall,Northern Ireland,Left,28/11/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Martial,France,n/a,05/12/1995,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel Martinelli,Brazil,Right,18/06/2001,33,8,4.66,590,79,15,67,2300,94,23,5,0,0,1,7.41,195,17,4,28,89,24,93,35,16,8,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo Gomes,Portugal,Right,07/07/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisandro Martínez,Argentina,Left,18/01/1998,0,0,1.28,1314,90,102,43,1754,69,40,32,8,0,7,1.3,18,16,1,7,9,33,7,86,22,2,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano Martínez,Argentina,Right,02/09/1992,0,0,0.0,1248,77,476,42,0,0,0,0,0,1,5,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,37,0,0,0,0,0,45,8,100,2,0,0,1,50
Wanya Marçal,Portugal,Right,19/10/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tawanda Maswanhise,Zimbabwe,n/a,20/11/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe Mateta,France,Right,28/06/1997,37,4,2.27,420,68,13,38,2654,129,18,2,4,0,2,13.53,102,64,2,24,26,19,42,48,27,14,2,21,12,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
Sam Mather,England,Right,03/09/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roshaun Mathurin,England,n/a,23/01/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joël Matip,Cameroon,Right,08/08/1991,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Matos,England,Right,03/10/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remi Matthews,England,Right,10/02/1994,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal Maupay,France,Right,14/08/1996,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephy Mavididi,England,Right,31/05/1998,30,14,3.26,528,83,17,35,1613,96,34,11,2,0,2,1.84,64,9,1,6,62,16,82,43,18,4,0,3,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Konstantinos Mavropanos,Greece,Right,11/12/1997,33,12,0.42,1244,87,145,45,2037,117,35,40,18,1,4,1.54,24,59,0,5,2,50,14,64,17,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ezra Mayers,England,Left,16/01/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Mazilu,Romania,Left,13/09/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noussair Mazraoui,Morocco,Right,14/11/1997,37,3,1.87,1589,86,114,45,2848,216,115,34,9,0,3,0.68,33,51,1,4,23,26,44,59,38,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Mbabu,Switzerland,Right,19/04/1995,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loïc Mbe Soh,France,Right,13/06/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Mbete,England,Left,18/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Mbeumo,Cameroon,Left,07/08/1999,0,0,9.26,1092,74,58,52,3415,179,49,14,3,0,3,12.26,177,35,7,31,100,23,99,53,25,20,1,11,11,87,38,6,6,0,0,0,0,0,0,0,6,5,0,0
James McAtee,England,Left,18/10/2002,15,12,0.81,117,84,0,0,342,12,5,2,0,0,1,2.8,22,2,0,0,6,33,7,29,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasey McAteer,Ireland,Right,22/11/2001,18,9,0.63,220,79,5,40,852,57,23,5,2,0,3,1.03,31,13,1,6,21,19,21,29,18,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex McCarthy,England,Right,03/12/1989,0,0,0.0,126,70,58,45,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,24,2,0,0,0,0
James McConnell,England,Right,13/09/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruairi McConville,Northern Ireland,Right,01/05/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie McDonnell,Northern Ireland,n/a,16/02/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom McGill,Canada,Right,25/03/2000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John McGinn,Scotland,Left,18/10/1994,34,7,2.71,789,87,55,58,2230,139,33,14,2,0,7,3.13,63,17,4,8,38,26,33,61,43,1,0,3,0,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Scott McKenna,Scotland,Left,12/11/1996,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callan McKenna,Scotland,Right,22/12/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor McManus,Ireland,n/a,16/06/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight McNeil,England,Left,22/11/1999,21,6,4.32,505,83,37,43,1371,58,13,6,0,0,1,1.09,27,3,6,7,46,24,44,55,6,4,0,1,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott McTominay,Scotland,Right,08/12/1996,2,2,0.0,0,0,0,0,17,1,0,0,0,0,0,0.07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Dermot Mee,Northern Ireland,Right,20/11/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Mee,England,Left,21/09/1989,7,5,0.03,116,78,19,32,181,7,2,4,3,0,2,0.0,3,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayden Meghoma,England,Left,28/06/2006,1,1,0.0,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Hannibal Mejbri,Tunisia,Right,21/01/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Morsy,Egypt,Right,10/09/1991,33,2,1.49,1423,87,119,49,2753,130,68,29,13,0,10,0.44,6,18,1,0,11,36,26,65,48,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Chris Mepham,Wales,Right,05/11/1997,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mikel Merino,Spain,Left,22/06/1996,28,11,1.18,558,80,16,56,1581,137,46,15,5,1,2,5.91,83,60,2,13,13,31,19,47,41,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max Merrick,England,Right,10/11/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jenson Metcalfe,England,Right,06/09/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bastien Meupiyou,France,Left,19/03/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Mfuni,England,n/a,12/02/2008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shumaira Mheuka,England,Right,20/10/2007,1,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Mighten,England,n/a,11/04/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikola Milenkovic,Serbia,Right,12/10/1997,0,0,0.54,1026,83,179,53,3330,158,51,27,24,0,4,4.02,65,101,2,7,0,0,0,0,20,5,0,2,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie Miley,England,Right,14/01/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis Miley,England,Right,01/05/2006,14,13,0.3,190,88,8,50,304,22,14,2,1,0,0,0.55,6,6,0,2,0,0,2,50,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Milner,England,Right,04/01/1986,4,1,0.16,66,79,4,25,173,7,5,2,2,0,1,0.16,4,0,0,0,3,33,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrone Mings,England,Left,13/03/1993,14,2,0.25,675,88,61,44,1121,47,7,7,11,0,1,0.82,18,28,0,3,0,0,3,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yankuba Minteh,Gambia,Left,22/07/2004,32,12,5.02,444,69,25,56,1841,122,48,11,0,0,6,4.11,165,18,4,16,69,20,90,51,21,6,1,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrick Mitchell,England,Left,01/09/1999,0,0,3.71,1025,74,144,35,3102,152,91,19,12,0,2,1.31,44,20,5,6,105,18,33,48,23,0,0,2,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaoru Mitoma,Japan,Right,20/05/1997,36,8,4.04,890,81,33,48,2608,147,45,14,3,0,1,9.16,169,27,4,24,75,15,126,41,40,10,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakub Moder,Poland,Right,07/04/1999,4,4,0.54,21,81,0,0,9,1,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Monga,England,n/a,10/07/2009,7,7,0.02,25,72,0,0,105,9,2,0,2,0,0,0.16,5,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zane Monlouis,England,n/a,16/10/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gonzalo Montiel,Argentina,Right,01/01/1997,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradley Moonan,England,Right,02/04/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieffer Moore,Wales,Right,08/08/1992,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayden Moore,England,Right,12/12/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mikey Moore,England,Right,11/08/2007,10,7,0.56,78,82,2,50,361,12,2,1,0,0,0,0.2,14,1,1,0,13,8,15,13,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kobei Moore,England,Right,30/11/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Moorhouse,Ireland,Both,29/11/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Moran,Ireland,Right,15/10/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Savinho,Brazil,Left,10/04/2004,29,8,6.1,763,87,29,69,1770,104,23,6,2,0,3,5.01,157,1,8,23,70,23,92,57,17,1,1,3,15,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Álex Moreno,Spain,Left,08/06/1993,15,4,0.0,320,78,22,27,959,42,25,15,5,0,2,0.0,8,3,1,0,18,22,16,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iwan Morgan,Wales,Right,29/01/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran Morrison,Northern Ireland,Left,09/11/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Morton,England,Right,31/10/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yerson Mosquera,Colombia,Right,02/05/2001,0,0,0.03,237,86,29,41,442,29,11,10,10,0,2,0.35,9,11,0,0,2,50,0,0,6,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardo Silva,Portugal,Left,10/08/1994,33,4,4.54,1678,89,85,54,2667,121,56,23,7,0,7,3.9,148,5,4,17,51,20,54,52,27,4,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louie Moulden,England,Right,06/01/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason Mount,England,Right,10/01/1999,17,9,0.58,237,84,14,64,621,29,15,4,1,0,3,3.31,32,4,0,11,8,25,9,11,16,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian Mrozek,Poland,n/a,28/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divin Mubama,England,Left,25/10/2004,1,1,0.0,3,67,0,0,27,0,0,0,0,0,0,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mykhailo Mudryk,Ukraine,Right,05/01/2001,7,6,0.49,35,77,0,0,145,9,2,0,1,0,0,0.25,8,2,0,0,7,14,8,38,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Munda,England,n/a,08/09/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Munetsi,Zimbabwe,Right,22/06/1996,14,2,1.13,201,74,0,0,1079,66,24,6,1,0,0,3.3,37,29,1,8,10,30,10,30,19,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo Muniz,Brazil,Right,04/05/2001,31,23,0.22,140,66,10,80,951,114,10,5,2,0,1,5.81,58,67,1,14,0,0,15,40,11,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finley Munroe,England,n/a,08/02/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neto,Brazil,Right,19/07/1989,0,0,0.0,54,61,32,34,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,11,0,0,0,0,0
William Murdock,Northern Ireland,Both,26/05/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arijanet Muric,Kosovo,Right,07/11/1998,0,0,0.0,534,68,254,37,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,33,1,69,3,0,0,0,0
Jacob Murphy,England,Right,24/02/1995,35,4,6.15,844,75,58,41,2379,83,28,13,0,0,4,5.72,100,5,12,11,119,18,66,53,11,8,3,3,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Murphy,Ireland,Left,25/06/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Murray,England,Left,25/09/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Murray-Campbell,England,Right,04/08/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mateusz Musialowski,Poland,n/a,16/10/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hindolo Mustapha,Sierra Leone,n/a,29/07/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Muñoz,Colombia,Right,26/05/1996,0,0,3.57,1137,75,76,37,3233,221,123,44,6,0,10,4.93,112,58,5,18,74,26,54,39,56,4,1,15,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0
Vitalii Mykolenko,Ukraine,Left,29/05/1999,0,0,2.21,972,79,118,42,3084,152,63,44,10,0,4,0.49,33,49,2,0,97,29,17,47,22,1,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
Amara Nallo,England,Both,18/11/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Igor Thiago,Brazil,Right,26/06/2001,8,7,0.04,54,74,3,67,168,18,5,2,0,0,0,0.13,4,7,0,0,0,0,5,60,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrey Santos,Brazil,Right,03/05/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
